text,label,label_text,word_count
"Help! I think someone has a copy of my card - I still have my card, but a five hundred pound cash withdrawal that I didn't authorize is shown on my account.",20,cash_withdrawal_not_recognised,32
I didn't cancel my top-up.,61,top_up_reverted,5
I'm upset because I got charged a ridiculous fee when making an ATM withdrawal over a holiday weekend.  It didn't notify me beforehand either or I wouldn't have ever done it.,76,wrong_exchange_rate_for_cash_withdrawal,31
Help! My card isn't working at the ATM and I know I used the right PIN. Trying to get my money.,26,declined_cash_withdrawal,21
Why hasn't my refund been appiled to my account?,51,Refund_not_showing_up,9
what is the word?,28,direct_debit_payment_not_recognised,4
Can I have a Visa card?,73,visa_or_mastercard,6
When do you charge fees on accounts? I just saw a charge on my statement.,15,card_payment_fee_charged,15
I have cancelled payments to this card.,53,reverted_card_payment?,7
Why did my money disappear when I topped up??,61,top_up_reverted,9
Why did I not get my refund yet?,51,Refund_not_showing_up,8
I put some money in my account the other day but now its gone? Why is this?,61,top_up_reverted,17
How can I go about ordering a virtual card?,40,getting_virtual_card,9
I cannot use my PIN.,49,pin_blocked,5
Is there a reason my refund isn't showing on my statement?,51,Refund_not_showing_up,11
Why has my card been declined?,25,declined_card_payment,6
Where did my extra fee for the transfer come from?,64,transfer_fee_charged,10
Why does my transaction have an added fee?,34,extra_charge_on_statement,8
My card hasn't arrived in the mail yet. I ordered it two weeks ago. What can I do?,11,card_arrival,18
Why would a cash withdrawal still be pending?,46,pending_cash_withdrawal,8
I happened to forget my passcode,44,passcode_forgotten,6
"My card has been pending for a while, what should I do?",45,pending_card_payment,12
I have a transaction and would like to know if I it's cancelable?,8,cancel_transfer,13
How long would does it take for a seller to receive an EU transfer if I bought something from them and sent them the money immediately?,48,pending_transfer,26
What do I do if I lost my phone?,42,lost_or_stolen_phone,9
Why won't you let me name X as a beneficiary?,7,beneficiary_not_allowed,10
My cash transaction isn't showing on my account,66,transfer_not_received_by_recipient,8
What should I do if I lost my phone?,42,lost_or_stolen_phone,9
how to track the card you sent,11,card_arrival,7
Where can I find my card PIN?,38,get_physical_card,7
when will my transfer arrive,66,transfer_not_received_by_recipient,5
Could google pay and top up be together?,2,apple_pay_or_google_pay,8
Delete my account please. Now!,55,terminate_account,5
The amount of exchange was not correct for the item i bought.,17,card_payment_wrong_exchange_rate,12
"Using your app, would I be able to exchange between USD and GBP?",33,exchange_via_app,13
What should I do if I see a withdrawal is pending?,46,pending_cash_withdrawal,11
Can you please explain why my beneficiary is not allowed?,7,beneficiary_not_allowed,10
"Change of location, need to change details",30,edit_personal_details,7
How do I link a new card to an existing one?,13,card_linking,11
How much do I have to pay to accept an international transfer?,31,exchange_charge,12
I'm not sure how disposable virtual cards work. Please help.,37,get_disposable_virtual_card,10
Can I get a card that works in other countries like Africa and Indonesia?,24,country_support,14
What could possibly be the cause of my failed transfer?,35,failed_transfer,10
I need to exchange a currency - can I do that here?,33,exchange_via_app,12
Why is my money not in my account. I have already sent it out.,6,balance_not_updated_after_cheque_or_cash_deposit,14
I haven't seen the cash yet from the cheque I deposited.,6,balance_not_updated_after_cheque_or_cash_deposit,11
my transfer isn't there,5,balance_not_updated_after_bank_transfer,4
Can I order a new card?  Mine is about to expire.,9,card_about_to_expire,11
Transfers from the US how long will the wait be?,67,transfer_timing,10
Can the card was sen to me be tracked?,11,card_arrival,9
What does it mean if it says my card payment has been cancelled?,53,reverted_card_payment?,13
I could not get the top-up to go through,59,top_up_failed,9
There is more than one charge on my account for a transaction.,63,transaction_charged_twice,12
Is there a fee that comes with transfers?,64,transfer_fee_charged,8
I think somebody made an unauthorized copy of my card.  My account has a cash withdrawal for 500£ that I did not make.  Please help.,20,cash_withdrawal_not_recognised,25
"I'd lke my card reactivated, I was thinking it was misplaced but I discovered when I woke up that I had left it in my coat.",13,card_linking,26
I think I lost my phone.  Is there a way to prevent anyone from getting into my account on it?,42,lost_or_stolen_phone,20
What do you do with all the identity information you're collecting from me?,74,why_verify_identity,13
Is it possible to get one of your cards in the European Union?,24,country_support,13
It won't let me activate my card.,0,activate_my_card,7
"Hey i need help urgently. I just realised I sent my payment to the wrong account number, there is a typo! Please cancel it immediately, I can't do it anymore from the app",8,cancel_transfer,33
"Hello, Just now i got to know withdrawal of money from of my account. As someone used my card to withdraw amount in any odd remote area. Since i have not been in that area, please freeze my card immediately.",20,cash_withdrawal_not_recognised,40
"My card was lost on vacation, I don't know where it is. Can you help me take care of this immediately?",41,lost_or_stolen_card,21
What is the procedure to transfer money to my account?,65,transfer_into_account,10
Why isn't my card working? I was pumped to use my new card but it keeps getting declined. Help please.,25,declined_card_payment,20
What do I have to do to change my pin?,21,change_pin,10
How to activate Google Pay for top up?,2,apple_pay_or_google_pay,8
The exchange rate used on your app is really bad. I'm considering closing my account because of it.,17,card_payment_wrong_exchange_rate,18
Why was the wrong rate applied when I bought something in a different currency?,17,card_payment_wrong_exchange_rate,14
Why is the exchange rate so high? This should have been a much higher amount of cash for that to apply.,76,wrong_exchange_rate_for_cash_withdrawal,21
I am not comfortable verifying my indentity.,74,why_verify_identity,7
Can I pay with my card anywhere?,10,card_acceptance,7
Visa or Mastercard?,73,visa_or_mastercard,3
"How can I close my account, I don't want it.",55,terminate_account,10
Are there any disposable virtual cards?,37,get_disposable_virtual_card,6
"I have a disposable card, how many transactions can I make?",29,disposable_card_limits,11
"I needed cash today, so I used another provider's ATM, and when I attempted to withdraw, it declined. I just checked it out and I'm still showing my account with that amount pending! I didn't take any money out, it was declined, so I don't want that to be processed as a withdrawal.",46,pending_cash_withdrawal,53
Can I specify a day for my card to be delivered?,12,card_delivery_estimate,11
Why was there an additional fee on the payment I just made? I don't usually have additional fees applied to my payments.,15,card_payment_fee_charged,22
Why does my statement show a $1 charge on my account?,34,extra_charge_on_statement,11
"Hello, I tried to take out some money out of the ATM, but it's still showing that it's pending? I really don't want to be charged for this.",46,pending_cash_withdrawal,28
